num;Tamaina;k;Eraikitzailea;ILS;ILS time;ILS originala;ILS time originala
280;200;5;0.12515018244042533;0.22531315391455506;19.565560579299927;0.2111973929500799;19.490679025650024
281;200;5;0.1032258601975034;0.22309073148336128;19.88511323928833;0.21676162537048088;19.527831554412842
282;200;5;0.05365470164372252;0.21554103629123575;22.118284463882446;0.20951584328327355;19.95671796798706
283;200;5;0.08292539041263687;0.213425986205739;19.53016710281372;0.21716828270274707;21.416370153427124
284;200;5;-0.004506553107040973;0.215155668303375;19.430782079696655;0.22024073620404203;19.684418201446533
285;200;5;0.03244310962654788;0.21164261793525446;27.17525887489319;0.20682382111026706;23.805118799209595
286;200;5;-0.008364552562774257;0.21642624106078942;20.166929721832275;0.21584248106636786;21.25279188156128
287;200;5;0.08104082062092069;0.22258626658331943;19.58543086051941;0.2132896109850549;19.85383129119873
288;200;5;0.011186162049552953;0.20884846861734657;19.831894874572754;0.21773353022377262;19.57304048538208
289;200;5;-0.020336260566765543;0.21997569929325547;19.73836851119995;0.21668850110056656;19.78022265434265
290;200;5;0.06748321072933591;0.22693854907872674;19.875835180282593;0.21470982623575388;19.946231603622437
291;200;5;0.05169453925230588;0.22568587171226184;19.779003143310547;0.20914713652146924;19.710634231567383
292;200;5;0.08276032085818891;0.22717797706798212;19.844295740127563;0.2141902428157719;19.7698495388031
293;200;5;0.0648735690629418;0.2195631796777472;19.983471870422363;0.20721844533482586;19.48987054824829
294;200;5;0.15043205027494105;0.22924150076919328;19.91641330718994;0.2124374201263908;19.995288610458374
295;200;5;0.11519509987170856;0.22165755750128507;19.86463761329651;0.21100794863899378;19.812082529067993
296;200;5;0.0869043380278909;0.21973843109256297;19.627313375473022;0.217524956356844;19.701201915740967
297;200;5;0.11284093033817968;0.22470347645737904;19.688621997833252;0.21004807689340949;19.61467957496643
298;200;5;0.05596505832354744;0.22025153514685636;19.428505420684814;0.21547531701067987;19.56180763244629
299;200;5;0.06967385341453317;0.22235794607810166;19.538681983947754;0.21013045740002181;19.61474323272705
